Datetime,eur,nok,sek,cny,jpy
2026-07-09 07:03:00+01:00,1.1440337896347046,9.751629829406738,9.665800094604492,6.795599937438965,162.3470001220703
2026-07-09 07:04:00+01:00,1.1439030170440674,9.751150131225586,9.66532039642334,6.795300006866455,162.33999633789062
2026-07-09 07:05:00+01:00,1.1439030170440674,9.751020431518556,9.665650367736816,6.795199871063232,162.3419952392578
2026-07-09 07:06:00+01:00,1.1437721252441406,9.755049705505373,9.665949821472168,6.795300006866455,162.35499572753906
2026-07-09 07:07:00+01:00,1.1439030170440674,9.756429672241213,9.66664981842041,6.795400142669678,162.34800720214844
2026-07-09 07:08:00+01:00,1.1439030170440674,9.754050254821776,9.66504955291748,6.795700073242188,162.32899475097656
2026-07-09 07:09:00+01:00,1.1439030170440674,9.75391960144043,9.666529655456545,6.795700073242188,162.31300354003906
2026-07-09 07:10:00+01:00,1.1439030170440674,9.752470016479492,9.666680335998535,6.795700073242188,162.33200073242188
2026-07-09 07:11:00+01:00,1.1437721252441406,9.753339767456056,9.667949676513672,6.79580020904541,162.34800720214844
2026-07-09 07:12:00+01:00,1.1437721252441406,9.756750106811523,9.66765022277832,6.795899868011475,162.36399841308594
2026-07-09 07:13:00+01:00,1.1437721252441406,9.757949829101562,9.667790412902832,6.795499801635742,162.36300659179688
2026-07-09 07:14:00+01:00,1.1437721252441406,9.758560180664062,9.668020248413086,6.795599937438965,162.35499572753906
2026-07-09 07:15:00+01:00,1.1437721252441406,9.755249977111816,9.666600227355955,6.795400142669678,162.3520050048828
2026-07-09 07:16:00+01:00,1.1439030170440674,9.754110336303713,9.666449546813965,6.785200119018555,162.33799743652344
2026-07-09 07:17:00+01:00,1.1440337896347046,9.755080223083496,9.664349555969238,6.795199871063232,162.33599853515625
2026-07-09 07:18:00+01:00,1.1439030170440674,9.755379676818848,9.666330337524414,6.795199871063232,162.36000061035156
2026-07-09 07:19:00+01:00,1.1439030170440674,9.755709648132324,9.666219711303713,6.795100212097168,162.32699584960938
2026-07-09 07:20:00+01:00,1.1439030170440674,9.754590034484863,9.663350105285645,6.785099983215332,162.3179931640625
2026-07-09 07:21:00+01:00,1.144164800643921,9.753210067749023,9.663140296936035,6.794099807739258,162.32000732421875
2026-07-09 07:22:00+01:00,1.1442956924438477,9.750289916992188,9.661250114440918,6.793700218200684,162.28599548339844
2026-07-09 07:23:00+01:00,1.1445575952529907,9.748550415039062,9.658900260925291,6.793700218200684,162.25999450683594
2026-07-09 07:24:00+01:00,1.144819736480713,9.747380256652832,9.658289909362791,6.793700218200684,162.26100158691406
2026-07-09 07:25:00+01:00,1.144819736480713,9.748749732971191,9.657150268554688,6.793799877166748,162.25900268554688
2026-07-09 07:26:00+01:00,1.1449507474899292,9.747779846191406,9.65443992614746,6.793499946594238,162.26600646972656
2026-07-09 07:27:00+01:00,1.145081877708435,9.747650146484377,9.655409812927246,6.7932000160217285,162.2779998779297
2026-07-09 07:28:00+01:00,1.1449507474899292,9.74685001373291,9.656200408935549,6.793399810791016,162.2729949951172
2026-07-09 07:29:00+01:00,1.1449507474899292,9.747050285339355,9.655679702758787,6.7932000160217285,162.25
2026-07-09 07:30:00+01:00,1.144819736480713,9.747949600219728,9.656129837036133,6.7932000160217285,162.26699829101562
2026-07-09 07:31:00+01:00,1.145081877708435,9.747679710388184,9.655460357666016,6.7932000160217285,162.2570037841797
2026-07-09 07:32:00+01:00,1.145081877708435,9.74804973602295,9.65487003326416,6.7932000160217285,162.26800537109375
2026-07-09 07:33:00+01:00,1.145081877708435,9.746049880981444,9.653050422668455,6.793499946594238,162.26400756835938
2026-07-09 07:34:00+01:00,1.145081877708435,9.745650291442873,9.653499603271484,6.793399810791016,162.26699829101562
